timestamp,open,high,low,close,volume,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,kdj_k,kdj_d,kdj_j,atr,momentum_5,momentum_10,price_position_20,volume_ma_10,volume_ma_30,volume_ratio,price_volume_divergence,funding_rate,open_interest,cvd_spot,stablecoin_inflow,mvrv,lth_sopr,sth_sopr,active_addresses,miner_outflow,fgi,google_trend_btc,usd_liquidity,vix,rsi_14_lag1,rsi_14_lag2,rsi_14_lag3,rsi_14_lag7,macd_lag1,macd_lag2,macd_lag3,macd_lag7,macd_hist_lag1,macd_hist_lag2,macd_hist_lag3,macd_hist_lag7,atr_lag1,atr_lag2,atr_lag3,atr_lag7,volume_ratio_lag1,volume_ratio_lag2,volume_ratio_lag3,volume_ratio_lag7,funding_rate_lag1,funding_rate_lag2,funding_rate_lag3,funding_rate_lag7,mvrv_lag1,mvrv_lag2,mvrv_lag3,mvrv_lag7,lth_sopr_lag1,lth_sopr_lag2,lth_sopr_lag3,lth_sopr_lag7,sth_sopr_lag1,sth_sopr_lag2,sth_sopr_lag3,sth_sopr_lag7,fgi_lag1,fgi_lag2,fgi_lag3,fgi_lag7,rsi_14_ma3,rsi_14_std3,rsi_14_ma7,rsi_14_std7,rsi_14_ma14,rsi_14_std14,rsi_14_ma30,rsi_14_std30,macd_ma3,macd_std3,macd_ma7,macd_std7,macd_ma14,macd_std14,macd_ma30,macd_std30,macd_hist_ma3,macd_hist_std3,macd_hist_ma7,macd_hist_std7,macd_hist_ma14,macd_hist_std14,macd_hist_ma30,macd_hist_std30,atr_ma3,atr_std3,atr_ma7,atr_std7,atr_ma14,atr_std14,atr_ma30,atr_std30,volume_ratio_ma3,volume_ratio_std3,volume_ratio_ma7,volume_ratio_std7,volume_ratio_ma14,volume_ratio_std14,volume_ratio_ma30,volume_ratio_std30,funding_rate_ma3,funding_rate_std3,funding_rate_ma7,funding_rate_std7,funding_rate_ma14,funding_rate_std14,funding_rate_ma30,funding_rate_std30,mvrv_ma3,mvrv_std3,mvrv_ma7,mvrv_std7,mvrv_ma14,mvrv_std14,mvrv_ma30,mvrv_std30,lth_sopr_ma3,lth_sopr_std3,lth_sopr_ma7,lth_sopr_std7,lth_sopr_ma14,lth_sopr_std14,lth_sopr_ma30,lth_sopr_std30,sth_sopr_ma3,sth_sopr_std3,sth_sopr_ma7,sth_sopr_std7,sth_sopr_ma14,sth_sopr_std14,sth_sopr_ma30,sth_sopr_std30,fgi_ma3,fgi_std3,fgi_ma7,fgi_std7,fgi_ma14,fgi_std14,fgi_ma30,fgi_std30,future_drawdown,future_upswing,label,pivot_high,pivot_low,price_position,is_top_range,is_bottom_range,enhanced_label
2020-01-11,59151.77848922829,59603.86287891301,59014.7516843541,59500.58644915501,7737.8071071358,,809.2762173939554,483.33056212637564,325.9456552675798,,,,97.73105509905078,96.82837366272891,99.53641797169453,,0.09094742192189553,0.19001172898310026,,5085.395003775787,,,0.001890355822707181,,,12573.671842867589,-706.6170733669242,1.0816778497567379,,,6025.117355028016,,,,,,,,,,709.6025886890711,570.6221874514886,401.7035369243167,105.17974520843563,317.56046143676986,270.27761272102094,182.54995332946794,44.08807991406315,,,,,,,,,,,,,1.0874217916620945,1.0882224026416585,1.071639570263245,1.0251253327510619,,,,,,,,,,,,,,,,,,,,,696.5003311781717,119.8652925823669,448.8913015080616,251.73216936549986,,,,,304.5945764751236,30.013636398649755,194.88181248741355,109.37504917934987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0857740146868302,0.0035698977346767086,1.062487845332757,0.025244706472417833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,False,,False,False,0
2020-01-12,60017.692318672074,60343.20989728467,59921.49428816145,60343.09879585553,3485.5260203880953,,917.6218973284413,576.5981274524363,341.02376987600496,,,,98.67292200935191,97.59457066824923,100.82962469155726,,0.10348465729183176,0.16952533046648743,,5064.33849565611,,,0.0004081861774293087,,,16059.197863255684,-656.6778997748113,1.0881983811643658,,,5967.1152439316165,,,,,,,,,,809.2762173939554,709.6025886890711,570.6221874514886,169.73828690341907,325.9456552675798,317.56046143676986,270.27761272102094,76.32670799378998,,,,,,,,,,,,,1.0816778497567379,1.0874217916620945,1.0882224026416585,1.0372861393736368,,,,,,,,,,,,,,,,,,,,,812.166901137156,104.03977715795916,555.7318172830647,271.44434843338564,,,,,328.1766288601182,11.889686417505807,232.69567847058713,107.29270554704716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0857660075277327,0.003561677734464457,1.0697610227314327,0.024081054560454108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,False,,False,False,0
2020-01-13,59187.83620865618,60131.8011640773,58948.454750968616,60049.56033617424,3221.4148228171202,,969.2199067858819,659.6905368338657,309.52936995201617,,,,97.50622908451959,97.56065754842885,97.39737215670107,,0.04870814837512438,0.14970160003965804,,5241.276567620245,,,-0.002272428211495236,,,19280.612686072804,-538.827905117807,1.0760426075777327,,,5508.416305910651,,,,,,,,,,917.6218973284413,809.2762173939554,709.6025886890711,222.41458848696493,341.02376987600496,325.9456552675798,317.56046143676986,94.03602155329435,,,,,,,,,,,,,1.0881983811643658,1.0816778497567379,1.0874217916620945,1.0371626633249655,,,,,,,,,,,,,,,,,,,,,898.7060071694262,81.632433011985,662.4182913257672,265.29549711007166,,,,,325.49959836520037,15.751937395544559,263.4804425275474,90.47407712117993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0819729461662788,0.006083257292814045,1.0753153004818279,0.019322863811858042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,False,,False,False,0
2020-01-14,62671.09786538071,63015.71306163318,62425.47669745196,62569.29778909471,3433.53957746073,97.76884995915636,1141.2878954483822,760.4410635833956,380.8468318649866,,,,96.61885220015014,97.21650912793002,95.42353834459036,1398.045731645419,0.06419509853499106,0.18037772216881787,,5231.726476348476,,,-0.0008412284146825426,,,15847.073108612074,-714.4086509810838,1.1115718022390824,,,5209.31511681625,,,,,,,,,,969.2199067858819,917.6218973284413,809.2762173939554,258.88170470721525,309.52936995201617,341.02376987600496,325.9456552675798,97.47627510997208,,,,,,,,,,,,,1.0760426075777327,1.0881983811643658,1.0816778497567379,1.0340045003069616,,,,,,,,,,,,,,,,,,,,,1009.3765665209017,117.11548859802018,788.4763185745053,250.84196289602113,455.4760494674104,390.94415923349067,,,343.7999905643359,35.73969284156955,303.9619506354066,63.06024902275809,177.3125199390872,140.75040957263496,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0919375969937268,0.018057331463561862,1.0863963436149882,0.01283655902428029,1.0551920501627594,0.03480197369019624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,True,False,,False,False,0
2020-01-15,59515.390441712276,59944.31332564082,58324.98303840394,59483.98238055133,4904.356776188766,79.19641463490356,1073.403657590272,825.316172350952,248.0874852393199,,,,82.98138420122037,92.17648675222758,64.59117909920596,1678.174301116613,0.0026295135465104202,0.09867912613455543,,5332.816022844259,,,-0.00491334520587477,,,10942.716332423308,-199.08768157699552,1.0527760926787453,,,4889.466930738001,,,,,,97.76884995915636,,,,1141.2878954483822,969.2199067858819,917.6218973284413,401.7035369243167,380.8468318649866,309.52936995201617,341.02376987600496,182.54995332946794,1398.045731645419,,,,,,,,,,,,1.1115718022390824,1.0760426075777327,1.0881983811643658,1.071639570263245,,,,,,,,,,,,,,,,,,,,,1061.303819941512,86.66979135739487,884.4334786696418,201.9348533461921,532.1477392952869,399.90015948707884,,,312.8212290187742,66.44086303777986,313.3244551939569,44.020937051007685,195.03305459903862,132.05824310579342,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0801301674985202,0.029610217413173573,1.0837015611029168,0.017561270973616233,1.058961771068384,0.031016160992218985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,False,,False,False,0
2020-01-16,58363.32280005662,59914.295353010995,57836.431023296376,59329.81809922598,7183.173398529185,76.12764872380545,999.0519883654124,861.0697081185962,137.98228024681623,,,,68.72894806537762,84.04329609272862,38.10025201067563,1705.4069701495557,-0.0028700280135046663,0.08781637225971894,,5407.989576258136,,,-0.005395393324714538,,,18125.88973095249,-57.352832586015246,1.046773337092958,,,5062.330439538446,,,,,,79.19641463490356,97.76884995915636,,,1073.403657590272,1141.2878954483822,969.2199067858819,570.6221874514886,248.0874852393199,380.8468318649866,309.52936995201617,270.27761272102094,1678.174301116613,1398.045731645419,,,,,,,,,,,1.0527760926787453,1.1115718022390824,1.0760426075777327,1.0882224026416585,,,,,,,,,,,,,84.36430443928846,11.709641817747354,,,,,,,1071.2478471346888,71.14245536224564,945.6377359430595,148.94308671761652,600.9505335390724,390.6936159026573,,,255.63886578370753,121.60824445434748,294.42512198335623,79.6017289288361,203.75201528484558,123.04465098026138,,,1593.8756676371959,170.13943528345214,,,,,,,,,,,,,,,,,,,,,,,1.0703737440035952,0.03580458448909332,1.0777802660245308,0.0221668408579374,1.0611804726271985,0.0287095341154604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,False,,False,False,0
2020-01-17,58939.52992066561,59334.056275690586,58289.467327795006,58937.202825618966,1039.2694268527819,73.0343575070471,905.6535017957285,870.191879901228,35.46162189450047,,,,52.481110730071116,73.24159048715794,10.960151215897469,1718.6224981708651,-0.0232983721136496,0.07777526112454347,,4959.140963241562,,,-0.00270709332922807,,,17086.62030409971,19.28508736818823,1.0374147139477354,,,4429.238937254444,,,,,,76.12764872380545,79.19641463490356,97.76884995915636,,999.0519883654124,1073.403657590272,1141.2878954483822,709.6025886890711,137.98228024681623,248.0874852393199,380.8468318649866,317.56046143676986,1705.4069701495557,1678.174301116613,1398.045731645419,,,,,,,,,,1.046773337092958,1.0527760926787453,1.1115718022390824,1.0874217916620945,,,,,,,,,,,,,76.1194736219187,3.0810366982494792,,,,,,,992.7030492504709,84.05510373075107,973.6450092440106,110.67938322220483,660.9755502199275,365.8313386998678,,,140.5104624602122,106.33547488848917,254.12528776303205,124.61736467423404,204.3708661714002,122.10439677360581,,,1700.7345898123447,20.624924599778456,,,,,,,,,,,,,,,,,,,,,,,1.0456547145731463,0.007741542248527463,1.0706363977796225,0.026227809049007372,1.0625226560557843,0.026952430309726612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,False,,False,False,0
2020-01-18,57355.74005738874,57538.13300148645,56710.47177195089,57110.30415583925,7849.340112257047,63.142532429290846,707.8216511267165,837.1221019883837,-129.3004508616673,,,,36.82974524784378,60.89011526362635,-11.29099478372136,1809.140359978548,-0.04894717236696178,-0.002623150126030205,,5029.719475366204,,,-0.043404413046244525,,,9237.280191842663,170.0778530143602,1.0049640417231627,,,4445.329019122584,,,,,,73.0343575070471,76.12764872380545,79.19641463490356,,905.6535017957285,999.0519883654124,1073.403657590272,809.2762173939554,35.46162189450047,137.98228024681623,248.0874852393199,325.9456552675798,1718.6224981708651,1705.4069701495557,1678.174301116613,,,,,,,,,,1.0374147139477354,1.046773337092958,1.0527760926787453,1.0816778497567379,,,,,,,,,,,,,70.76817955338113,6.782697338358747,,,,,,,870.8423804292858,148.7031874578788,959.1514997772621,138.84888697942773,704.0214006426619,329.0040607459654,,,14.714483759883137,134.84378885504916,189.09012974456815,185.03470614640025,191.98597111599085,146.05632889442074,,,1744.389942766323,56.46348326209059,,,,,,,,,,,,,,,,,,,,,,,1.0297173642546187,0.02194176813871784,1.0596772823462548,0.0353025424385116,1.0610825638395058,0.029520573881829035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,False,,False,False,0
2020-01-19,56971.174550452575,58104.820503236595,56566.173495500334,57024.498980294644,8036.41477010442,59.901015444466786,541.6723123624397,777.1681160675065,-235.4958037050668,,,,26.806055675383092,49.39587694915182,-18.373586872154362,1752.2901944398222,-0.08861852385638369,-0.03011230019237876,,5236.110081709546,,,-0.043964186460093604,,,17273.694961947083,274.75660489437627,1.0032717455559705,,,5095.358487580753,,,,,,63.142532429290846,73.0343575070471,76.12764872380545,,707.8216511267165,905.6535017957285,999.0519883654124,917.6218973284413,-129.3004508616673,35.46162189450047,137.98228024681623,341.02376987600496,1809.140359978548,1718.6224981708651,1705.4069701495557,,,,,,,,,,1.0049640417231627,1.0374147139477354,1.046773337092958,1.0881983811643658,,,,,,,,,,,,,65.35930179360157,6.8415435571291905,,,,,,,718.3824884282949,182.22026514276814,905.4444162106904,211.3634660803327,730.5881167468776,295.89310063056485,,,-109.77821089074455,136.52955728338785,106.7301906615579,229.17763190427814,169.71293456607253,183.91892741295896,,,1760.017684196412,45.75102621813321,,,,,,,,,,,,,,,,,,,,,,,1.0152168337422895,0.019242540913060636,1.0475449058307695,0.03833055047685123,1.0586529642811011,0.03284253246948134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,False,,False,False,0
2020-01-20,55662.30046997304,55767.77533390629,55300.907361851714,55712.66877904512,5503.610311391811,53.78854273230634,321.5658689234988,684.9848661264895,-363.4189972029907,63572.30894064633,56782.2442986146,49992.17965658286,19.59421571246901,39.38483127109543,-19.987015404783833,1817.999950607207,-0.06340048951966715,-0.06093768841920422,0.4544938687029522,5239.445232312575,,,-0.03828953468517235,,,22777.305273338894,390.6819414658747,0.9811635567987654,,,5421.4549247511095,,,,,,59.901015444466786,63.142532429290846,73.0343575070471,,541.6723123624397,707.8216511267165,905.6535017957285,969.2199067858819,-235.4958037050668,-129.3004508616673,35.46162189450047,309.52936995201617,1752.2901944398222,1809.140359978548,1718.6224981708651,,,,,,,,,,1.0032717455559705,1.0049640417231627,1.0374147139477354,1.0760426075777327,,,,,,,,,,,,,58.94403020202132,4.749857511391017,71.85133734728235,14.664424196097398,,,,,523.6866108042183,193.75499068865537,812.9224108017786,301.3778589386972,737.6703510637728,283.73092654288524,,,-242.73841725657493,117.227194044453,10.594709639414061,267.81612427833613,137.03757608348073,232.59330451549312,,,1793.1435016751923,35.65624237882442,1697.0971437297187,141.738996637037,,,,,,,,,,,,,,,,,,,,,0.9964664480259663,0.01327967719912439,1.0339907557194885,0.0430576090776968,1.0546530281006583,0.038571609319677416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,False,0.4544938687029522,False,False,0
2020-01-21,54705.30471720345,55044.44155909083,54458.48599225668,54642.103213402836,4328.319303884589,49.871864220609766,76.82368412402866,562.2203267059889,-485.39664258196024,63110.12115656427,57014.34945928474,50918.57776200521,13.748023418661287,30.795092591310812,-20.346114926637767,1860.5837839308,-0.07901111171423436,-0.0816543756237409,0.277577131960816,4898.496451987454,,,-0.03722798286688062,,,18448.985969454305,739.3764974127955,0.9640399146650189,,,5548.996641115277,,,,,,53.78854273230634,59.901015444466786,63.142532429290846,97.76884995915636,321.5658689234988,541.6723123624397,707.8216511267165,1141.2878954483822,-363.4189972029907,-235.4958037050668,-129.3004508616673,380.8468318649866,1817.999950607207,1752.2901944398222,1809.140359978548,1398.045731645419,,,,,,,,,0.9811635567987654,1.0032717455559705,1.0049640417231627,1.1115718022390824,,,,,,,,,,,,,54.52047413246097,5.054479325177649,65.00891081320427,11.357231138781177,,,,,313.3539551366557,232.53309106407843,660.8560948982995,369.0347716302283,724.6662067364024,310.2919646632208,,,-361.43714783000587,124.9622067388637,-113.15435813872121,268.3520149526735,95.40379624834272,286.2069512506601,,,1810.2913096592765,54.556784547461596,1763.1740083419159,67.41998863074349,,,,,,,,,,,,,,,,,,,,,0.9828250723399182,0.019668620037615055,1.0129147717803366,0.03388379132922577,1.0496555576976623,0.045383601131887386,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055742226302244485,0.1450748435639911,1,False,True,0.277577131960816,False,False,1
2020-01-22,57029.877624405664,57197.07085398329,56651.92069500815,56843.68052522099,8653.132010079058,48.699419927495335,34.099911390097986,455.811082001152,-421.711170611054,62816.98387781731,57276.72194902325,51736.4600202292,18.47268369453682,26.6735045110539,2.0710420615026592,1819.669658033553,-0.035521236163721714,-0.05799202129929204,0.4461975618412514,5415.25705095655,,,-0.030308354430046848,,,9795.853959375247,265.5304874498185,1.0027505552764098,,,6084.796031471543,,,,,,49.871864220609766,53.78854273230634,59.901015444466786,79.19641463490356,76.82368412402866,321.5658689234988,541.6723123624397,1073.403657590272,-485.39664258196024,-363.4189972029907,-235.4958037050668,248.0874852393199,1860.5837839308,1817.999950607207,1752.2901944398222,1678.174301116613,,,,,,,,,0.9640399146650189,0.9811635567987654,1.0032717455559705,1.0527760926787453,,,,,,,,,,,,,50.78660896013715,2.6650255504370963,60.652197283574516,10.845642394096068,,,,,144.16315481254182,155.11325675004545,512.3841311554175,384.1528189822496,698.4088049125296,352.41790636182793,,,-423.50893679866834,61.008691720919934,-208.83988040306033,235.47767993799513,52.24228739544828,316.0598848660632,,,1832.7511308571866,24.118238193521446,1783.3876307586215,58.28007619686504,,,,,,,,,,,,,,,,,,,,,0.9826513422467315,0.019398158502557553,1.005768266437146,0.02899869684453109,1.0447349137700315,0.046536611230345235,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08115447136974921,0.10072566045988733,1,False,False,0.4461975618412514,False,False,0
